feature_idx,cv_scores,avg_score,feature_names
"(9, 16, 20, 22, 23, 25, 27, 33, 37, 38, 41, 43, 44, 46, 48, 49, 51, 57, 58, 59, 60, 63, 64, 65, 66, 67, 70, 74, 76, 77, 78, 80, 81, 82, 84, 86, 89)",[0.83143219 0.8365019  0.79187817],0.8199374221261465,"('nateglinide', 'glyburide-metformin', 'race_Asian', 'race_Hispanic', 'race_Other', 'discharge_disposition_id_Left AMA', 'discharge_disposition_id_Still patient/referred to this institution', 'diag_1_Congenital Anomalies', 'diag_1_External causes of injury', 'diag_1_Genitourinary', 'diag_1_Mental Disorders', 'diag_1_Neoplasms', 'diag_1_Nervous', 'diag_1_Pregnancy, Childbirth', 'diag_1_Sense Organs', 'diag_1_Skin and Subcutaneous Tissue', 'diag_2_Congenital Anomalies', 'diag_2_Infectious and Parasitic', 'diag_2_Injury and Poisoning', 'diag_2_Mental Disorders', 'diag_2_Musculoskeletal System and Connective Tissue', 'diag_2_Not Required', 'diag_2_Other Symptoms', 'diag_2_Pregnancy, Childbirth', 'diag_2_Respiratory', 'diag_2_Sense Organs', 'diag_3_Congenital Anomalies', 'diag_3_External causes of injury', 'diag_3_Infectious and Parasitic', 'diag_3_Injury and Poisoning', 'diag_3_Mental Disorders', 'diag_3_Neoplasms', 'diag_3_Nervous', 'diag_3_Not Required', 'diag_3_Pregnancy, Childbirth', 'diag_3_Sense Organs', 'max_glu_serum_None')"
"(9, 16, 20, 22, 23, 25, 27, 33, 37, 38, 41, 43, 44, 46, 48, 49, 51, 57, 58, 59, 60, 63, 64, 65, 66, 67, 70, 76, 77, 78, 80, 81, 82, 84, 86, 89)",[0.82002535 0.84157161 0.79695431],0.8195170909652391,"('nateglinide', 'glyburide-metformin', 'race_Asian', 'race_Hispanic', 'race_Other', 'discharge_disposition_id_Left AMA', 'discharge_disposition_id_Still patient/referred to this institution', 'diag_1_Congenital Anomalies', 'diag_1_External causes of injury', 'diag_1_Genitourinary', 'diag_1_Mental Disorders', 'diag_1_Neoplasms', 'diag_1_Nervous', 'diag_1_Pregnancy, Childbirth', 'diag_1_Sense Organs', 'diag_1_Skin and Subcutaneous Tissue', 'diag_2_Congenital Anomalies', 'diag_2_Infectious and Parasitic', 'diag_2_Injury and Poisoning', 'diag_2_Mental Disorders', 'diag_2_Musculoskeletal System and Connective Tissue', 'diag_2_Not Required', 'diag_2_Other Symptoms', 'diag_2_Pregnancy, Childbirth', 'diag_2_Respiratory', 'diag_2_Sense Organs', 'diag_3_Congenital Anomalies', 'diag_3_Infectious and Parasitic', 'diag_3_Injury and Poisoning', 'diag_3_Mental Disorders', 'diag_3_Neoplasms', 'diag_3_Nervous', 'diag_3_Not Required', 'diag_3_Pregnancy, Childbirth', 'diag_3_Sense Organs', 'max_glu_serum_None')"
"(9, 16, 20, 22, 23, 25, 27, 33, 37, 38, 41, 43, 44, 46, 48, 49, 51, 57, 58, 59, 60, 61, 63, 64, 65, 66, 67, 70, 74, 76, 77, 78, 80, 81, 82, 84, 86, 88, 89)",[0.81875792 0.83903676 0.76142132],0.8064053322010126,"('nateglinide', 'glyburide-metformin', 'race_Asian', 'race_Hispanic', 'race_Other', 'discharge_disposition_id_Left AMA', 'discharge_disposition_id_Still patient/referred to this institution', 'diag_1_Congenital Anomalies', 'diag_1_External causes of injury', 'diag_1_Genitourinary', 'diag_1_Mental Disorders', 'diag_1_Neoplasms', 'diag_1_Nervous', 'diag_1_Pregnancy, Childbirth', 'diag_1_Sense Organs', 'diag_1_Skin and Subcutaneous Tissue', 'diag_2_Congenital Anomalies', 'diag_2_Infectious and Parasitic', 'diag_2_Injury and Poisoning', 'diag_2_Mental Disorders', 'diag_2_Musculoskeletal System and Connective Tissue', 'diag_2_Neoplasms', 'diag_2_Not Required', 'diag_2_Other Symptoms', 'diag_2_Pregnancy, Childbirth', 'diag_2_Respiratory', 'diag_2_Sense Organs', 'diag_3_Congenital Anomalies', 'diag_3_External causes of injury', 'diag_3_Infectious and Parasitic', 'diag_3_Injury and Poisoning', 'diag_3_Mental Disorders', 'diag_3_Neoplasms', 'diag_3_Nervous', 'diag_3_Not Required', 'diag_3_Pregnancy, Childbirth', 'diag_3_Sense Organs', 'max_glu_serum_>300', 'max_glu_serum_None')"
"(9, 16, 20, 22, 23, 25, 27, 33, 37, 38, 41, 43, 44, 46, 48, 49, 51, 57, 58, 59, 60, 61, 63, 64, 65, 66, 67, 70, 74, 76, 77, 78, 80, 81, 82, 84, 86, 88, 89, 90)",[0.81749049 0.81749049 0.75888325],0.7979547457747067,"('nateglinide', 'glyburide-metformin', 'race_Asian', 'race_Hispanic', 'race_Other', 'discharge_disposition_id_Left AMA', 'discharge_disposition_id_Still patient/referred to this institution', 'diag_1_Congenital Anomalies', 'diag_1_External causes of injury', 'diag_1_Genitourinary', 'diag_1_Mental Disorders', 'diag_1_Neoplasms', 'diag_1_Nervous', 'diag_1_Pregnancy, Childbirth', 'diag_1_Sense Organs', 'diag_1_Skin and Subcutaneous Tissue', 'diag_2_Congenital Anomalies', 'diag_2_Infectious and Parasitic', 'diag_2_Injury and Poisoning', 'diag_2_Mental Disorders', 'diag_2_Musculoskeletal System and Connective Tissue', 'diag_2_Neoplasms', 'diag_2_Not Required', 'diag_2_Other Symptoms', 'diag_2_Pregnancy, Childbirth', 'diag_2_Respiratory', 'diag_2_Sense Organs', 'diag_3_Congenital Anomalies', 'diag_3_External causes of injury', 'diag_3_Infectious and Parasitic', 'diag_3_Injury and Poisoning', 'diag_3_Mental Disorders', 'diag_3_Neoplasms', 'diag_3_Nervous', 'diag_3_Not Required', 'diag_3_Pregnancy, Childbirth', 'diag_3_Sense Organs', 'max_glu_serum_>300', 'max_glu_serum_None', 'max_glu_serum_Norm')"
"(9, 16, 20, 22, 23, 25, 27, 33, 37, 38, 41, 43, 44, 45, 46, 48, 49, 51, 57, 58, 59, 60, 61, 63, 64, 65, 66, 67, 70, 74, 76, 77, 78, 79, 80, 81, 82, 84, 86, 88, 89, 90)",[0.80608365 0.81875792 0.76522843],0.7966899993351905,"('nateglinide', 'glyburide-metformin', 'race_Asian', 'race_Hispanic', 'race_Other', 'discharge_disposition_id_Left AMA', 'discharge_disposition_id_Still patient/referred to this institution', 'diag_1_Congenital Anomalies', 'diag_1_External causes of injury', 'diag_1_Genitourinary', 'diag_1_Mental Disorders', 'diag_1_Neoplasms', 'diag_1_Nervous', 'diag_1_Other Symptoms', 'diag_1_Pregnancy, Childbirth', 'diag_1_Sense Organs', 'diag_1_Skin and Subcutaneous Tissue', 'diag_2_Congenital Anomalies', 'diag_2_Infectious and Parasitic', 'diag_2_Injury and Poisoning', 'diag_2_Mental Disorders', 'diag_2_Musculoskeletal System and Connective Tissue', 'diag_2_Neoplasms', 'diag_2_Not Required', 'diag_2_Other Symptoms', 'diag_2_Pregnancy, Childbirth', 'diag_2_Respiratory', 'diag_2_Sense Organs', 'diag_3_Congenital Anomalies', 'diag_3_External causes of injury', 'diag_3_Infectious and Parasitic', 'diag_3_Injury and Poisoning', 'diag_3_Mental Disorders', 'diag_3_Musculoskeletal System and Connective Tissue', 'diag_3_Neoplasms', 'diag_3_Nervous', 'diag_3_Not Required', 'diag_3_Pregnancy, Childbirth', 'diag_3_Sense Organs', 'max_glu_serum_>300', 'max_glu_serum_None', 'max_glu_serum_Norm')"
"(9, 16, 20, 22, 23, 25, 27, 33, 37, 38, 41, 43, 44, 45, 46, 48, 49, 51, 57, 58, 59, 60, 61, 63, 64, 65, 66, 67, 70, 74, 76, 77, 78, 80, 81, 82, 84, 86, 88, 89, 90)",[0.82002535 0.80735108 0.76015228],0.7958429033731577,"('nateglinide', 'glyburide-metformin', 'race_Asian', 'race_Hispanic', 'race_Other', 'discharge_disposition_id_Left AMA', 'discharge_disposition_id_Still patient/referred to this institution', 'diag_1_Congenital Anomalies', 'diag_1_External causes of injury', 'diag_1_Genitourinary', 'diag_1_Mental Disorders', 'diag_1_Neoplasms', 'diag_1_Nervous', 'diag_1_Other Symptoms', 'diag_1_Pregnancy, Childbirth', 'diag_1_Sense Organs', 'diag_1_Skin and Subcutaneous Tissue', 'diag_2_Congenital Anomalies', 'diag_2_Infectious and Parasitic', 'diag_2_Injury and Poisoning', 'diag_2_Mental Disorders', 'diag_2_Musculoskeletal System and Connective Tissue', 'diag_2_Neoplasms', 'diag_2_Not Required', 'diag_2_Other Symptoms', 'diag_2_Pregnancy, Childbirth', 'diag_2_Respiratory', 'diag_2_Sense Organs', 'diag_3_Congenital Anomalies', 'diag_3_External causes of injury', 'diag_3_Infectious and Parasitic', 'diag_3_Injury and Poisoning', 'diag_3_Mental Disorders', 'diag_3_Neoplasms', 'diag_3_Nervous', 'diag_3_Not Required', 'diag_3_Pregnancy, Childbirth', 'diag_3_Sense Organs', 'max_glu_serum_>300', 'max_glu_serum_None', 'max_glu_serum_Norm')"
"(9, 16, 20, 22, 23, 25, 27, 33, 37, 38, 41, 43, 44, 45, 46, 48, 49, 51, 53, 57, 58, 59, 60, 61, 63, 64, 65, 66, 67, 70, 74, 76, 77, 78, 79, 80, 81, 82, 84, 86, 88, 89, 90)",[0.80481622 0.7756654  0.75126904],0.777250219279904,"('nateglinide', 'glyburide-metformin', 'race_Asian', 'race_Hispanic', 'race_Other', 'discharge_disposition_id_Left AMA', 'discharge_disposition_id_Still patient/referred to this institution', 'diag_1_Congenital Anomalies', 'diag_1_External causes of injury', 'diag_1_Genitourinary', 'diag_1_Mental Disorders', 'diag_1_Neoplasms', 'diag_1_Nervous', 'diag_1_Other Symptoms', 'diag_1_Pregnancy, Childbirth', 'diag_1_Sense Organs', 'diag_1_Skin and Subcutaneous Tissue', 'diag_2_Congenital Anomalies', 'diag_2_Digestive', 'diag_2_Infectious and Parasitic', 'diag_2_Injury and Poisoning', 'diag_2_Mental Disorders', 'diag_2_Musculoskeletal System and Connective Tissue', 'diag_2_Neoplasms', 'diag_2_Not Required', 'diag_2_Other Symptoms', 'diag_2_Pregnancy, Childbirth', 'diag_2_Respiratory', 'diag_2_Sense Organs', 'diag_3_Congenital Anomalies', 'diag_3_External causes of injury', 'diag_3_Infectious and Parasitic', 'diag_3_Injury and Poisoning', 'diag_3_Mental Disorders', 'diag_3_Musculoskeletal System and Connective Tissue', 'diag_3_Neoplasms', 'diag_3_Nervous', 'diag_3_Not Required', 'diag_3_Pregnancy, Childbirth', 'diag_3_Sense Organs', 'max_glu_serum_>300', 'max_glu_serum_None', 'max_glu_serum_Norm')"
"(9, 16, 20, 22, 23, 25, 27, 33, 37, 38, 41, 43, 44, 45, 46, 48, 49, 51, 53, 55, 57, 58, 59, 60, 61, 63, 64, 65, 66, 67, 70, 74, 76, 77, 78, 79, 80, 81, 82, 84, 86, 88, 89, 90)",[0.79087452 0.77059569 0.75253807],0.7713360955095335,"('nateglinide', 'glyburide-metformin', 'race_Asian', 'race_Hispanic', 'race_Other', 'discharge_disposition_id_Left AMA', 'discharge_disposition_id_Still patient/referred to this institution', 'diag_1_Congenital Anomalies', 'diag_1_External causes of injury', 'diag_1_Genitourinary', 'diag_1_Mental Disorders', 'diag_1_Neoplasms', 'diag_1_Nervous', 'diag_1_Other Symptoms', 'diag_1_Pregnancy, Childbirth', 'diag_1_Sense Organs', 'diag_1_Skin and Subcutaneous Tissue', 'diag_2_Congenital Anomalies', 'diag_2_Digestive', 'diag_2_External causes of injury', 'diag_2_Infectious and Parasitic', 'diag_2_Injury and Poisoning', 'diag_2_Mental Disorders', 'diag_2_Musculoskeletal System and Connective Tissue', 'diag_2_Neoplasms', 'diag_2_Not Required', 'diag_2_Other Symptoms', 'diag_2_Pregnancy, Childbirth', 'diag_2_Respiratory', 'diag_2_Sense Organs', 'diag_3_Congenital Anomalies', 'diag_3_External causes of injury', 'diag_3_Infectious and Parasitic', 'diag_3_Injury and Poisoning', 'diag_3_Mental Disorders', 'diag_3_Musculoskeletal System and Connective Tissue', 'diag_3_Neoplasms', 'diag_3_Nervous', 'diag_3_Not Required', 'diag_3_Pregnancy, Childbirth', 'diag_3_Sense Organs', 'max_glu_serum_>300', 'max_glu_serum_None', 'max_glu_serum_Norm')"
"(9, 16, 20, 22, 23, 25, 27, 33, 37, 38, 41, 43, 44, 45, 46, 48, 49, 51, 53, 55, 57, 58, 59, 60, 61, 63, 64, 65, 66, 67, 70, 72, 74, 76, 77, 78, 79, 80, 81, 82, 84, 86, 88, 89, 90)",[0.77946768 0.76932826 0.74238579],0.7637272436784123,"('nateglinide', 'glyburide-metformin', 'race_Asian', 'race_Hispanic', 'race_Other', 'discharge_disposition_id_Left AMA', 'discharge_disposition_id_Still patient/referred to this institution', 'diag_1_Congenital Anomalies', 'diag_1_External causes of injury', 'diag_1_Genitourinary', 'diag_1_Mental Disorders', 'diag_1_Neoplasms', 'diag_1_Nervous', 'diag_1_Other Symptoms', 'diag_1_Pregnancy, Childbirth', 'diag_1_Sense Organs', 'diag_1_Skin and Subcutaneous Tissue', 'diag_2_Congenital Anomalies', 'diag_2_Digestive', 'diag_2_External causes of injury', 'diag_2_Infectious and Parasitic', 'diag_2_Injury and Poisoning', 'diag_2_Mental Disorders', 'diag_2_Musculoskeletal System and Connective Tissue', 'diag_2_Neoplasms', 'diag_2_Not Required', 'diag_2_Other Symptoms', 'diag_2_Pregnancy, Childbirth', 'diag_2_Respiratory', 'diag_2_Sense Organs', 'diag_3_Congenital Anomalies', 'diag_3_Digestive', 'diag_3_External causes of injury', 'diag_3_Infectious and Parasitic', 'diag_3_Injury and Poisoning', 'diag_3_Mental Disorders', 'diag_3_Musculoskeletal System and Connective Tissue', 'diag_3_Neoplasms', 'diag_3_Nervous', 'diag_3_Not Required', 'diag_3_Pregnancy, Childbirth', 'diag_3_Sense Organs', 'max_glu_serum_>300', 'max_glu_serum_None', 'max_glu_serum_Norm')"
"(9, 16, 20, 22, 23, 25, 27, 33, 37, 38, 39, 41, 43, 44, 45, 46, 48, 49, 51, 53, 55, 57, 58, 59, 60, 61, 63, 64, 65, 66, 67, 70, 72, 74, 76, 77, 78, 79, 80, 81, 82, 84, 86, 88, 89, 90)",[0.74397972 0.77313054 0.74365482],0.7535883628315737,"('nateglinide', 'glyburide-metformin', 'race_Asian', 'race_Hispanic', 'race_Other', 'discharge_disposition_id_Left AMA', 'discharge_disposition_id_Still patient/referred to this institution', 'diag_1_Congenital Anomalies', 'diag_1_External causes of injury', 'diag_1_Genitourinary', 'diag_1_Infectious and Parasitic', 'diag_1_Mental Disorders', 'diag_1_Neoplasms', 'diag_1_Nervous', 'diag_1_Other Symptoms', 'diag_1_Pregnancy, Childbirth', 'diag_1_Sense Organs', 'diag_1_Skin and Subcutaneous Tissue', 'diag_2_Congenital Anomalies', 'diag_2_Digestive', 'diag_2_External causes of injury', 'diag_2_Infectious and Parasitic', 'diag_2_Injury and Poisoning', 'diag_2_Mental Disorders', 'diag_2_Musculoskeletal System and Connective Tissue', 'diag_2_Neoplasms', 'diag_2_Not Required', 'diag_2_Other Symptoms', 'diag_2_Pregnancy, Childbirth', 'diag_2_Respiratory', 'diag_2_Sense Organs', 'diag_3_Congenital Anomalies', 'diag_3_Digestive', 'diag_3_External causes of injury', 'diag_3_Infectious and Parasitic', 'diag_3_Injury and Poisoning', 'diag_3_Mental Disorders', 'diag_3_Musculoskeletal System and Connective Tissue', 'diag_3_Neoplasms', 'diag_3_Nervous', 'diag_3_Not Required', 'diag_3_Pregnancy, Childbirth', 'diag_3_Sense Organs', 'max_glu_serum_>300', 'max_glu_serum_None', 'max_glu_serum_Norm')"
"(9, 16, 20, 22, 23, 25, 27, 29, 33, 37, 38, 39, 41, 43, 44, 45, 46, 48, 49, 51, 53, 55, 57, 58, 59, 60, 61, 63, 64, 65, 66, 67, 70, 72, 74, 76, 77, 78, 79, 80, 81, 82, 84, 86, 88, 89, 90)",[0.74144487 0.76552598 0.73350254],0.7468244624157462,"('nateglinide', 'glyburide-metformin', 'race_Asian', 'race_Hispanic', 'race_Other', 'discharge_disposition_id_Left AMA', 'discharge_disposition_id_Still patient/referred to this institution', 'admission_source_id_Not Available', 'diag_1_Congenital Anomalies', 'diag_1_External causes of injury', 'diag_1_Genitourinary', 'diag_1_Infectious and Parasitic', 'diag_1_Mental Disorders', 'diag_1_Neoplasms', 'diag_1_Nervous', 'diag_1_Other Symptoms', 'diag_1_Pregnancy, Childbirth', 'diag_1_Sense Organs', 'diag_1_Skin and Subcutaneous Tissue', 'diag_2_Congenital Anomalies', 'diag_2_Digestive', 'diag_2_External causes of injury', 'diag_2_Infectious and Parasitic', 'diag_2_Injury and Poisoning', 'diag_2_Mental Disorders', 'diag_2_Musculoskeletal System and Connective Tissue', 'diag_2_Neoplasms', 'diag_2_Not Required', 'diag_2_Other Symptoms', 'diag_2_Pregnancy, Childbirth', 'diag_2_Respiratory', 'diag_2_Sense Organs', 'diag_3_Congenital Anomalies', 'diag_3_Digestive', 'diag_3_External causes of injury', 'diag_3_Infectious and Parasitic', 'diag_3_Injury and Poisoning', 'diag_3_Mental Disorders', 'diag_3_Musculoskeletal System and Connective Tissue', 'diag_3_Neoplasms', 'diag_3_Nervous', 'diag_3_Not Required', 'diag_3_Pregnancy, Childbirth', 'diag_3_Sense Organs', 'max_glu_serum_>300', 'max_glu_serum_None', 'max_glu_serum_Norm')"
"(9, 16, 20, 22, 23, 25, 27, 29, 33, 37, 38, 39, 41, 43, 44, 45, 46, 48, 49, 51, 53, 55, 57, 58, 59, 60, 61, 63, 64, 65, 66, 67, 70, 72, 74, 76, 77, 78, 79, 80, 81, 82, 83, 84, 86, 88, 89, 90)",[0.71102662 0.74524715 0.72588832],0.7273873630438837,"('nateglinide', 'glyburide-metformin', 'race_Asian', 'race_Hispanic', 'race_Other', 'discharge_disposition_id_Left AMA', 'discharge_disposition_id_Still patient/referred to this institution', 'admission_source_id_Not Available', 'diag_1_Congenital Anomalies', 'diag_1_External causes of injury', 'diag_1_Genitourinary', 'diag_1_Infectious and Parasitic', 'diag_1_Mental Disorders', 'diag_1_Neoplasms', 'diag_1_Nervous', 'diag_1_Other Symptoms', 'diag_1_Pregnancy, Childbirth', 'diag_1_Sense Organs', 'diag_1_Skin and Subcutaneous Tissue', 'diag_2_Congenital Anomalies', 'diag_2_Digestive', 'diag_2_External causes of injury', 'diag_2_Infectious and Parasitic', 'diag_2_Injury and Poisoning', 'diag_2_Mental Disorders', 'diag_2_Musculoskeletal System and Connective Tissue', 'diag_2_Neoplasms', 'diag_2_Not Required', 'diag_2_Other Symptoms', 'diag_2_Pregnancy, Childbirth', 'diag_2_Respiratory', 'diag_2_Sense Organs', 'diag_3_Congenital Anomalies', 'diag_3_Digestive', 'diag_3_External causes of injury', 'diag_3_Infectious and Parasitic', 'diag_3_Injury and Poisoning', 'diag_3_Mental Disorders', 'diag_3_Musculoskeletal System and Connective Tissue', 'diag_3_Neoplasms', 'diag_3_Nervous', 'diag_3_Not Required', 'diag_3_Other Symptoms', 'diag_3_Pregnancy, Childbirth', 'diag_3_Sense Organs', 'max_glu_serum_>300', 'max_glu_serum_None', 'max_glu_serum_Norm')"
"(9, 14, 16, 20, 22, 23, 25, 27, 29, 33, 37, 38, 39, 41, 43, 44, 45, 46, 48, 49, 51, 53, 55, 57, 58, 59, 60, 61, 63, 64, 65, 66, 67, 70, 72, 74, 76, 77, 78, 79, 80, 81, 82, 83, 84, 86, 88, 89, 90)",[0.70722433 0.74271229 0.71954315],0.7231599252839916,"('nateglinide', 'rosiglitazone', 'glyburide-metformin', 'race_Asian', 'race_Hispanic', 'race_Other', 'discharge_disposition_id_Left AMA', 'discharge_disposition_id_Still patient/referred to this institution', 'admission_source_id_Not Available', 'diag_1_Congenital Anomalies', 'diag_1_External causes of injury', 'diag_1_Genitourinary', 'diag_1_Infectious and Parasitic', 'diag_1_Mental Disorders', 'diag_1_Neoplasms', 'diag_1_Nervous', 'diag_1_Other Symptoms', 'diag_1_Pregnancy, Childbirth', 'diag_1_Sense Organs', 'diag_1_Skin and Subcutaneous Tissue', 'diag_2_Congenital Anomalies', 'diag_2_Digestive', 'diag_2_External causes of injury', 'diag_2_Infectious and Parasitic', 'diag_2_Injury and Poisoning', 'diag_2_Mental Disorders', 'diag_2_Musculoskeletal System and Connective Tissue', 'diag_2_Neoplasms', 'diag_2_Not Required', 'diag_2_Other Symptoms', 'diag_2_Pregnancy, Childbirth', 'diag_2_Respiratory', 'diag_2_Sense Organs', 'diag_3_Congenital Anomalies', 'diag_3_Digestive', 'diag_3_External causes of injury', 'diag_3_Infectious and Parasitic', 'diag_3_Injury and Poisoning', 'diag_3_Mental Disorders', 'diag_3_Musculoskeletal System and Connective Tissue', 'diag_3_Neoplasms', 'diag_3_Nervous', 'diag_3_Not Required', 'diag_3_Other Symptoms', 'diag_3_Pregnancy, Childbirth', 'diag_3_Sense Organs', 'max_glu_serum_>300', 'max_glu_serum_None', 'max_glu_serum_Norm')"
"(9, 14, 16, 20, 22, 23, 25, 26, 27, 29, 33, 37, 38, 39, 41, 43, 44, 45, 46, 48, 49, 51, 53, 55, 57, 58, 59, 60, 61, 63, 64, 65, 66, 67, 70, 72, 74, 76, 77, 78, 79, 80, 81, 82, 83, 84, 86, 88, 89, 90)",[0.70975919 0.71102662 0.70304569],0.7079438300318036,"('nateglinide', 'rosiglitazone', 'glyburide-metformin', 'race_Asian', 'race_Hispanic', 'race_Other', 'discharge_disposition_id_Left AMA', 'discharge_disposition_id_Not Available', 'discharge_disposition_id_Still patient/referred to this institution', 'admission_source_id_Not Available', 'diag_1_Congenital Anomalies', 'diag_1_External causes of injury', 'diag_1_Genitourinary', 'diag_1_Infectious and Parasitic', 'diag_1_Mental Disorders', 'diag_1_Neoplasms', 'diag_1_Nervous', 'diag_1_Other Symptoms', 'diag_1_Pregnancy, Childbirth', 'diag_1_Sense Organs', 'diag_1_Skin and Subcutaneous Tissue', 'diag_2_Congenital Anomalies', 'diag_2_Digestive', 'diag_2_External causes of injury', 'diag_2_Infectious and Parasitic', 'diag_2_Injury and Poisoning', 'diag_2_Mental Disorders', 'diag_2_Musculoskeletal System and Connective Tissue', 'diag_2_Neoplasms', 'diag_2_Not Required', 'diag_2_Other Symptoms', 'diag_2_Pregnancy, Childbirth', 'diag_2_Respiratory', 'diag_2_Sense Organs', 'diag_3_Congenital Anomalies', 'diag_3_Digestive', 'diag_3_External causes of injury', 'diag_3_Infectious and Parasitic', 'diag_3_Injury and Poisoning', 'diag_3_Mental Disorders', 'diag_3_Musculoskeletal System and Connective Tissue', 'diag_3_Neoplasms', 'diag_3_Nervous', 'diag_3_Not Required', 'diag_3_Other Symptoms', 'diag_3_Pregnancy, Childbirth', 'diag_3_Sense Organs', 'max_glu_serum_>300', 'max_glu_serum_None', 'max_glu_serum_Norm')"
"(8, 9, 14, 16, 20, 22, 23, 25, 26, 27, 29, 33, 37, 38, 39, 41, 43, 44, 45, 46, 48, 49, 51, 53, 55, 57, 58, 59, 60, 61, 63, 64, 65, 66, 67, 70, 72, 74, 76, 77, 78, 79, 80, 81, 82, 83, 84, 86, 88, 89, 90)",[0.67934094 0.69074778 0.70685279],0.6923138372589261,"('repaglinide', 'nateglinide', 'rosiglitazone', 'glyburide-metformin', 'race_Asian', 'race_Hispanic', 'race_Other', 'discharge_disposition_id_Left AMA', 'discharge_disposition_id_Not Available', 'discharge_disposition_id_Still patient/referred to this institution', 'admission_source_id_Not Available', 'diag_1_Congenital Anomalies', 'diag_1_External causes of injury', 'diag_1_Genitourinary', 'diag_1_Infectious and Parasitic', 'diag_1_Mental Disorders', 'diag_1_Neoplasms', 'diag_1_Nervous', 'diag_1_Other Symptoms', 'diag_1_Pregnancy, Childbirth', 'diag_1_Sense Organs', 'diag_1_Skin and Subcutaneous Tissue', 'diag_2_Congenital Anomalies', 'diag_2_Digestive', 'diag_2_External causes of injury', 'diag_2_Infectious and Parasitic', 'diag_2_Injury and Poisoning', 'diag_2_Mental Disorders', 'diag_2_Musculoskeletal System and Connective Tissue', 'diag_2_Neoplasms', 'diag_2_Not Required', 'diag_2_Other Symptoms', 'diag_2_Pregnancy, Childbirth', 'diag_2_Respiratory', 'diag_2_Sense Organs', 'diag_3_Congenital Anomalies', 'diag_3_Digestive', 'diag_3_External causes of injury', 'diag_3_Infectious and Parasitic', 'diag_3_Injury and Poisoning', 'diag_3_Mental Disorders', 'diag_3_Musculoskeletal System and Connective Tissue', 'diag_3_Neoplasms', 'diag_3_Nervous', 'diag_3_Not Required', 'diag_3_Other Symptoms', 'diag_3_Pregnancy, Childbirth', 'diag_3_Sense Organs', 'max_glu_serum_>300', 'max_glu_serum_None', 'max_glu_serum_Norm')"
"(8, 9, 14, 16, 20, 22, 23, 25, 26, 27, 29, 33, 37, 38, 39, 41, 42, 43, 44, 45, 46, 48, 49, 51, 53, 55, 57, 58, 59, 60, 61, 63, 64, 65, 66, 67, 70, 72, 74, 76, 77, 78, 79, 80, 81, 82, 83, 84, 86, 88, 89, 90)",[0.67173638 0.68821293 0.6928934 ],0.6842809013101037,"('repaglinide', 'nateglinide', 'rosiglitazone', 'glyburide-metformin', 'race_Asian', 'race_Hispanic', 'race_Other', 'discharge_disposition_id_Left AMA', 'discharge_disposition_id_Not Available', 'discharge_disposition_id_Still patient/referred to this institution', 'admission_source_id_Not Available', 'diag_1_Congenital Anomalies', 'diag_1_External causes of injury', 'diag_1_Genitourinary', 'diag_1_Infectious and Parasitic', 'diag_1_Mental Disorders', 'diag_1_Musculoskeletal System and Connective Tissue', 'diag_1_Neoplasms', 'diag_1_Nervous', 'diag_1_Other Symptoms', 'diag_1_Pregnancy, Childbirth', 'diag_1_Sense Organs', 'diag_1_Skin and Subcutaneous Tissue', 'diag_2_Congenital Anomalies', 'diag_2_Digestive', 'diag_2_External causes of injury', 'diag_2_Infectious and Parasitic', 'diag_2_Injury and Poisoning', 'diag_2_Mental Disorders', 'diag_2_Musculoskeletal System and Connective Tissue', 'diag_2_Neoplasms', 'diag_2_Not Required', 'diag_2_Other Symptoms', 'diag_2_Pregnancy, Childbirth', 'diag_2_Respiratory', 'diag_2_Sense Organs', 'diag_3_Congenital Anomalies', 'diag_3_Digestive', 'diag_3_External causes of injury', 'diag_3_Infectious and Parasitic', 'diag_3_Injury and Poisoning', 'diag_3_Mental Disorders', 'diag_3_Musculoskeletal System and Connective Tissue', 'diag_3_Neoplasms', 'diag_3_Nervous', 'diag_3_Not Required', 'diag_3_Other Symptoms', 'diag_3_Pregnancy, Childbirth', 'diag_3_Sense Organs', 'max_glu_serum_>300', 'max_glu_serum_None', 'max_glu_serum_Norm')"
